month,year,pf_id,status,local_time,op_months,fixed_price,avg_energy_MWh,degradation_factor,revenue,opex,interest,debt_repay,gross_cf,tax,after_tax_fcf,token_cf_75pct,distribution,nav_contribution,curtailment,contracted_price
18,1.5,0,POST,18,6,174.7,107.34,0.997497,18704664.0,1666667.0,1666667.0,2222222.0,13149109.0,2892804.0,10256305.0,7692229.0,7692229.0,1153718463.0,0,174.7
19,1.58,0,POST,19,7,174.7,108.32,0.99708,18868599.0,1666667.0,1666667.0,2222222.0,13313043.0,2928870.0,10384174.0,7788130.0,7788130.0,1164629441.0,0,174.7
20,1.67,0,POST,20,8,174.7,108.24,0.996664,18846012.0,1666667.0,1666667.0,2222222.0,13290456.0,2923900.0,10366556.0,7774917.0,7774917.0,1159177055.0,0,174.7
21,1.75,0,POST,21,9,174.7,107.66,0.996248,18737539.0,1666667.0,1666667.0,2222222.0,13181984.0,2900036.0,10281947.0,7711460.0,7711460.0,1146258701.0,0,174.7
22,1.83,0,POST,22,10,174.7,106.3,0.995832,18493635.0,1666667.0,1666667.0,2222222.0,12938080.0,2846378.0,10091702.0,7568777.0,7568777.0,1121646799.0,0,174.7
23,1.92,0,POST,23,11,174.7,105.43,0.995416,18334158.0,1666667.0,1666667.0,2222222.0,12778602.0,2811293.0,9967310.0,7475482.0,7475482.0,1104450958.0,0,174.7
24,2.0,0,POST,24,12,174.7,104.92,0.995,18237190.0,1666667.0,1666667.0,2222222.0,12681635.0,2789960.0,9891675.0,7418756.0,7418756.0,1092716282.0,0,174.7
25,2.08,0,POST,25,13,174.7,103.65,0.994584,18009400.0,1666667.0,1666667.0,2222222.0,12453844.0,2739846.0,9713998.0,7285499.0,7285499.0,1069785977.0,0,174.7
25,2.08,1,PRE,1,0,200.12,103.65,1.0,20742709.0,1666667.0,1666667.0,2222222.0,15187153.0,3341174.0,11845979.0,8884485.0,0.0,1246404569.0,0,
26,2.17,0,POST,26,14,174.7,103.46,0.994169,17968380.0,1666667.0,1666667.0,2222222.0,12412824.0,2730821.0,9682003.0,7261502.0,7261502.0,1062961537.0,0,174.7
26,2.17,1,PRE,2,0,202.52,103.46,1.0,20951865.0,1666667.0,1666667.0,2222222.0,15396309.0,3387188.0,12009121.0,9006841.0,0.0,1276157490.0,0,
27,2.25,0,POST,27,15,174.7,104.12,0.993754,18076495.0,1666667.0,1666667.0,2222222.0,12520940.0,2754607.0,9766333.0,7324750.0,7324750.0,1068881111.0,0,174.7
27,2.25,1,PRE,3,0,203.72,104.12,1.0,21211829.0,1666667.0,1666667.0,2222222.0,15656274.0,3444380.0,12211893.0,9158920.0,0.0,1309452658.0,0,
28,2.33,0,POST,28,16,174.7,105.36,0.993339,18282877.0,1666667.0,1666667.0,2222222.0,12727322.0,2800011.0,9927311.0,7445483.0,7445483.0,1083096186.0,0,174.7
28,2.33,1,PRE,4,0,200.91,105.36,1.0,21166662.0,1666667.0,1666667.0,2222222.0,15611106.0,3434443.0,12176663.0,9132497.0,0.0,1316484305.0,0,
29,2.42,0,POST,29,17,174.7,106.09,0.992924,18403207.0,1666667.0,1666667.0,2222222.0,12847651.0,2826483.0,10021168.0,7515876.0,7515876.0,1089891387.0,0,174.7
29,2.42,1,PRE,5,0,198.08,106.09,1.0,21015407.0,1666667.0,1666667.0,2222222.0,15459851.0,3401167.0,12058684.0,9044013.0,0.0,1313662539.0,0,
30,2.5,0,POST,30,18,174.7,106.4,0.992509,18449075.0,1666667.0,1666667.0,2222222.0,12893519.0,2836574.0,10056945.0,7542709.0,7542709.0,1090315678.0,0,174.7
30,2.5,1,PRE,6,0,195.6,106.4,1.0,20812437.0,1666667.0,1666667.0,2222222.0,15256882.0,3356514.0,11900368.0,8925276.0,0.0,1305564034.0,0,
31,2.58,0,POST,31,19,174.7,107.41,0.992095,18616562.0,1666667.0,1666667.0,2222222.0,13061006.0,2873421.0,10187585.0,7640689.0,7640689.0,1100957337.0,0,174.7
31,2.58,1,PRE,7,0,193.53,107.41,1.0,20787338.0,1666667.0,1666667.0,2222222.0,15231782.0,3350992.0,11880790.0,8910592.0,0.0,1311987160.0,0,
32,2.67,0,POST,32,20,174.7,107.53,0.991681,18628644.0,1666667.0,1666667.0,2222222.0,13073088.0,2876079.0,10197009.0,7647757.0,7647757.0,1098441208.0,0,174.7
32,2.67,1,PRE,8,0,191.94,107.53,1.0,20638446.0,1666667.0,1666667.0,2222222.0,15082891.0,3318236.0,11764655.0,8823491.0,0.0,1307171137.0,0,
33,2.75,0,POST,33,21,174.7,106.84,0.991266,18501556.0,1666667.0,1666667.0,2222222.0,12946001.0,2848120.0,10097881.0,7573410.0,7573410.0,1084252979.0,0,174.7
33,2.75,1,PRE,9,0,189.32,106.84,1.0,20226774.0,1666667.0,1666667.0,2222222.0,14671219.0,3227668.0,11443551.0,8582663.0,0.0,1278883682.0,0,
34,2.83,0,POST,34,22,174.7,105.79,0.990852,18312059.0,1666667.0,1666667.0,2222222.0,12756503.0,2806431.0,9950073.0,7462555.0,7462555.0,1064914015.0,0,174.7
34,2.83,1,PRE,10,0,189.25,105.79,1.0,20021003.0,1666667.0,1666667.0,2222222.0,14465448.0,3182398.0,11283049.0,8462287.0,0.0,1267895449.0,0,
35,2.92,0,POST,35,23,174.7,105.05,0.990439,18176139.0,1666667.0,1666667.0,2222222.0,12620584.0,2776528.0,9844055.0,7383042.0,7383042.0,1050126641.0,0,174.7
35,2.92,1,PRE,11,0,190.5,105.05,1.0,20011115.0,1666667.0,1666667.0,2222222.0,14455559.0,3180223.0,11275336.0,8456502.0,0.0,1273683338.0,0,
36,3.0,0,POST,36,24,174.7,104.81,0.990025,18127184.0,1666667.0,1666667.0,2222222.0,12571629.0,2765758.0,9805870.0,7354403.0,7354403.0,1042616211.0,0,174.7
36,3.0,1,POST,12,0,192.38,104.81,1.0,20163507.0,1666667.0,1666667.0,2222222.0,14607952.0,3213749.0,11394202.0,8545652.0,8545652.0,1304365721.0,0,192.38
37,3.08,0,POST,37,25,174.7,103.89,0.989612,17961341.0,1666667.0,1666667.0,2222222.0,12405785.0,2729273.0,9676512.0,7257384.0,7257384.0,1025461000.0,0,174.7
37,3.08,1,POST,13,1,192.38,103.89,0.999582,19979033.0,1666667.0,1666667.0,2222222.0,14423478.0,3173165.0,11250313.0,8437735.0,8437735.0,1284192333.0,0,192.38
38,3.17,0,POST,38,26,174.7,104.02,0.989198,17975744.0,1666667.0,1666667.0,2222222.0,12420189.0,2732442.0,9687747.0,7265810.0,7265810.0,1023237041.0,0,174.7
38,3.17,1,POST,14,2,192.38,104.02,0.999165,19995055.0,1666667.0,1666667.0,2222222.0,14439500.0,3176690.0,11262810.0,8447107.0,8447107.0,1281903190.0,0,192.38
39,3.25,0,POST,39,27,174.7,104.69,0.988785,18083664.0,1666667.0,1666667.0,2222222.0,12528108.0,2756184.0,9771924.0,7328943.0,7328943.0,1028674081.0,0,174.7
39,3.25,1,POST,15,3,192.38,104.69,0.998748,20115098.0,1666667.0,1666667.0,2222222.0,14559542.0,3203099.0,11356443.0,8517332.0,8517332.0,1288803494.0,0,192.38
40,3.33,0,POST,40,28,174.7,105.66,0.988372,18244428.0,1666667.0,1666667.0,2222222.0,12688873.0,2791552.0,9897321.0,7422990.0,7422990.0,1038366359.0,0,174.7
40,3.33,1,POST,16,4,192.38,105.66,0.998331,20293922.0,1666667.0,1666667.0,2222222.0,14738366.0,3242441.0,11495926.0,8621944.0,8621944.0,1300819645.0,0,192.38
41,3.42,0,POST,41,29,174.7,106.47,0.987959,18376373.0,1666667.0,1666667.0,2222222.0,12820817.0,2820580.0,10000237.0,7500178.0,7500178.0,1045609370.0,0,174.7
41,3.42,1,POST,17,5,192.38,106.47,0.997914,20440688.0,1666667.0,1666667.0,2222222.0,14885133.0,3274729.0,11610404.0,8707803.0,8707803.0,1309911621.0,0,192.38
42,3.5,0,POST,42,30,174.7,106.86,0.987547,18436132.0,1666667.0,1666667.0,2222222.0,12880576.0,2833727.0,10046849.0,7535137.0,7535137.0,1046902081.0,0,174.7
42,3.5,1,POST,18,6,192.38,106.86,0.997497,20507160.0,1666667.0,1666667.0,2222222.0,14951605.0,3289353.0,11662252.0,8746689.0,8746689.0,1311871634.0,0,192.38
43,3.58,0,POST,43,31,174.7,107.96,0.987134,18618057.0,1666667.0,1666667.0,2222222.0,13062502.0,2873750.0,10188751.0,7641563.0,7641563.0,1058046785.0,0,174.7
43,3.58,1,POST,19,7,192.38,107.96,0.99708,20709522.0,1666667.0,1666667.0,2222222.0,15153967.0,3333873.0,11820094.0,8865071.0,8865071.0,1325674054.0,0,192.38
44,3.67,0,POST,44,32,174.7,107.92,0.986722,18602513.0,1666667.0,1666667.0,2222222.0,13046957.0,2870331.0,10176626.0,7632470.0,7632470.0,1053140053.0,0,174.7
44,3.67,1,POST,20,8,192.38,107.92,0.996664,20692232.0,1666667.0,1666667.0,2222222.0,15136676.0,3330069.0,11806607.0,8854955.0,8854955.0,1320202069.0,0,192.38
45,3.75,0,POST,45,33,174.7,107.21,0.98631,18472786.0,1666667.0,1666667.0,2222222.0,12917230.0,2841791.0,10075439.0,7556580.0,7556580.0,1039047080.0,0,174.7
45,3.75,1,POST,21,9,192.38,107.21,0.996248,20547932.0,1666667.0,1666667.0,2222222.0,14992376.0,3298323.0,11694053.0,8770540.0,8770540.0,1303684033.0,0,192.38
46,3.83,0,POST,46,34,174.7,106.34,0.985898,18315738.0,1666667.0,1666667.0,2222222.0,12760183.0,2807240.0,9952942.0,7464707.0,7464707.0,1022826791.0,0,174.7
46,3.83,1,POST,22,10,192.38,106.34,0.995832,20373242.0,1666667.0,1666667.0,2222222.0,14817687.0,3259891.0,11557796.0,8668347.0,8668347.0,1284596402.0,0,192.38
47,3.92,0,POST,47,35,174.7,105.6,0.985486,18180192.0,1666667.0,1666667.0,2222222.0,12624637.0,2777420.0,9847217.0,7385413.0,7385413.0,1008402303.0,0,174.7
47,3.92,1,POST,23,11,192.38,105.6,0.995416,20222470.0,1666667.0,1666667.0,2222222.0,14666914.0,3226721.0,11440193.0,8580145.0,8580145.0,1267657236.0,0,192.38
48,4.0,0,POST,48,36,174.7,105.04,0.985075,18077255.0,1666667.0,1666667.0,2222222.0,12521700.0,2754774.0,9766926.0,7325194.0,7325194.0,996639717.0,0,174.7
48,4.0,1,POST,24,12,192.38,105.04,0.995,20107969.0,1666667.0,1666667.0,2222222.0,14552414.0,3201531.0,11350883.0,8513162.0,8513162.0,1253912402.0,0,192.38
49,4.08,0,POST,49,37,174.7,104.01,0.984663,17892144.0,1666667.0,1666667.0,2222222.0,12336589.0,2714049.0,9622539.0,7216904.0,7216904.0,978408277.0,0,174.7
49,4.08,1,POST,25,13,192.38,104.01,0.994584,19902064.0,1666667.0,1666667.0,2222222.0,14346508.0,3156232.0,11190276.0,8392707.0,8392707.0,1232365943.0,0,192.38
49,4.08,2,PRE,1,0,210.35,104.01,1.0,21879471.0,1666667.0,1666667.0,2222222.0,16323915.0,3591261.0,12732654.0,9549490.0,0.0,1339698245.0,0,
50,4.17,0,POST,50,38,174.7,104.17,0.984252,17911443.0,1666667.0,1666667.0,2222222.0,12355887.0,2718295.0,9637592.0,7228194.0,7228194.0,976425575.0,0,174.7
50,4.17,1,POST,26,14,192.38,104.17,0.994169,19923530.0,1666667.0,1666667.0,2222222.0,14367975.0,3160954.0,11207020.0,8405265.0,8405265.0,1230389166.0,0,192.38
50,4.17,2,PRE,2,0,216.19,104.17,1.0,22520615.0,1666667.0,1666667.0,2222222.0,16965059.0,3732313.0,13232746.0,9924560.0,0.0,1406186836.0,0,
51,4.25,0,POST,51,39,174.7,104.84,0.983841,18019251.0,1666667.0,1666667.0,2222222.0,12463696.0,2742013.0,9721683.0,7291262.0,7291262.0,981391200.0,0,174.7
51,4.25,1,POST,27,15,192.38,104.84,0.993754,20043450.0,1666667.0,1666667.0,2222222.0,14487894.0,3187337.0,11300557.0,8475418.0,8475418.0,1236795051.0,0,192.38
51,4.25,2,PRE,3,0,222.04,104.84,1.0,23278852.0,1666667.0,1666667.0,2222222.0,17723296.0,3899125.0,13824171.0,10368128.0,0.0,1482333420.0,0,
52,4.33,0,POST,52,40,174.7,105.67,0.98343,18153848.0,1666667.0,1666667.0,2222222.0,12598293.0,2771624.0,9826668.0,7370001.0,7370001.0,988386842.0,0,174.7
52,4.33,1,POST,28,16,192.38,105.67,0.993339,20193167.0,1666667.0,1666667.0,2222222.0,14637611.0,3220274.0,11417337.0,8563002.0,8563002.0,1245661989.0,0,192.38
52,4.33,2,PRE,4,0,226.5,105.67,1.0,23933445.0,1666667.0,1666667.0,2222222.0,18377889.0,4043136.0,14334754.0,10751065.0,0.0,1549807057.0,0,
53,4.42,0,POST,53,41,174.7,106.45,0.98302,18280695.0,1666667.0,1666667.0,2222222.0,12725139.0,2799531.0,9925609.0,7444206.0,7444206.0,994689361.0,0,174.7
53,4.42,1,POST,29,17,192.38,106.45,0.992924,20334262.0,1666667.0,1666667.0,2222222.0,14778707.0,3251315.0,11527391.0,8645543.0,8645543.0,1253706582.0,0,192.38
53,4.42,2,PRE,5,0,229.14,106.45,1.0,24391963.0,1666667.0,1666667.0,2222222.0,18836407.0,4144010.0,14692398.0,11019298.0,0.0,1600577016.0,0,
54,4.5,0,POST,54,42,174.7,106.91,0.982609,18352981.0,1666667.0,1666667.0,2222222.0,12797425.0,2815434.0,9981992.0,7486494.0,7486494.0,996659536.0,0,174.7
54,4.5,1,POST,30,18,192.38,106.91,0.992509,20414669.0,1666667.0,1666667.0,2222222.0,14859113.0,3269005.0,11590108.0,8692581.0,8692581.0,1256532351.0,0,192.38
54,4.5,2,PRE,6,0,229.42,106.91,1.0,24528324.0,1666667.0,1666667.0,2222222.0,18972768.0,4174009.0,14798759.0,11099069.0,0.0,1623540354.0,0,
55,4.58,0,POST,55,43,174.7,108.03,0.982199,18537305.0,1666667.0,1666667.0,2222222.0,12981750.0,2855985.0,10125765.0,7594324.0,7594324.0,1007270799.0,0,174.7
55,4.58,1,POST,31,19,192.38,108.03,0.992095,20619699.0,1666667.0,1666667.0,2222222.0,15064144.0,3314112.0,11750032.0,8812524.0,8812524.0,1269808716.0,0,192.38
55,4.58,2,PRE,7,0,228.06,108.03,1.0,24638329.0,1666667.0,1666667.0,2222222.0,19082773.0,4198210.0,14884563.0,11163422.0,0.0,1643691671.0,0,
56,4.67,0,POST,56,44,174.7,108.02,0.981789,18526838.0,1666667.0,1666667.0,2222222.0,12971283.0,2853682.0,10117600.0,7588200.0,7588200.0,1002707179.0,0,174.7
56,4.67,1,POST,32,20,192.38,108.02,0.991681,20608056.0,1666667.0,1666667.0,2222222.0,15052501.0,3311550.0,11740951.0,8805713.0,8805713.0,1264757538.0,0,192.38
56,4.67,2,PRE,8,0,224.81,108.02,1.0,24284013.0,1666667.0,1666667.0,2222222.0,18728458.0,4120261.0,14608197.0,10956148.0,0.0,1623117206.0,0,
57,4.75,0,POST,57,45,174.7,107.42,0.981379,18415875.0,1666667.0,1666667.0,2222222.0,12860320.0,2829270.0,10031049.0,7523287.0,7523287.0,990399564.0,0,174.7
57,4.75,1,POST,33,21,192.38,107.42,0.991266,20484628.0,1666667.0,1666667.0,2222222.0,14929073.0,3284396.0,11644677.0,8733508.0,8733508.0,1250339146.0,0,192.38
57,4.75,2,PRE,9,0,220.58,107.42,1.0,23693898.0,1666667.0,1666667.0,2222222.0,18138342.0,3990435.0,14147907.0,10610930.0,0.0,1581111288.0,0,
58,4.83,0,POST,58,46,174.7,106.35,0.980969,18225564.0,1666667.0,1666667.0,2222222.0,12670008.0,2787402.0,9882606.0,7411955.0,7411955.0,972058057.0,0,174.7
58,4.83,1,POST,34,22,192.38,106.35,0.990852,20272938.0,1666667.0,1666667.0,2222222.0,14717383.0,3237824.0,11479558.0,8609669.0,8609669.0,1228608365.0,0,192.38
58,4.83,2,PRE,10,0,216.42,106.35,1.0,23016116.0,1666667.0,1666667.0,2222222.0,17460560.0,3841323.0,13619237.0,10214428.0,0.0,1530416852.0,0,
59,4.92,0,POST,59,47,174.7,105.53,0.980559,18077678.0,1666667.0,1666667.0,2222222.0,12522122.0,2754867.0,9767255.0,7325441.0,7325441.0,957059466.0,0,174.7
59,4.92,1,POST,35,23,192.38,105.53,0.990439,20108439.0,1666667.0,1666667.0,2222222.0,14552884.0,3201634.0,11351249.0,8513437.0,8513437.0,1210908382.0,0,192.38
59,4.92,2,PRE,11,0,210.32,105.53,1.0,22194802.0,1666667.0,1666667.0,2222222.0,16639246.0,3660634.0,12978612.0,9733959.0,0.0,1466088619.0,0,
60,5.0,0,POST,60,48,174.7,105.07,0.98015,17991670.0,1666667.0,1666667.0,2222222.0,12436115.0,2735945.0,9700169.0,7275127.0,7275127.0,946848108.0,0,174.7
60,5.0,1,POST,36,24,192.38,105.07,0.990025,20012770.0,1666667.0,1666667.0,2222222.0,14457215.0,3180587.0,11276627.0,8457471.0,8457471.0,1198995501.0,0,192.38
60,5.0,2,POST,12,0,205.03,105.07,1.0,21543325.0,1666667.0,1666667.0,2222222.0,15987769.0,3517309.0,12470460.0,9352845.0,9352845.0,1427571703.0,0,205.03
61,5.08,0,POST,61,49,174.7,104.02,0.97974,17804087.0,1666667.0,1666667.0,2222222.0,12248532.0,2694677.0,9553855.0,7165391.0,7165391.0,928972885.0,0,174.7
61,5.08,1,POST,37,25,192.38,104.02,0.989612,19804115.0,1666667.0,1666667.0,2222222.0,14248559.0,3134683.0,11113876.0,8335407.0,8335407.0,1177784550.0,0,192.38
61,5.08,2,POST,13,1,205.03,104.02,0.999582,21318712.0,1666667.0,1666667.0,2222222.0,15763156.0,3467894.0,12295262.0,9221447.0,9221447.0,1403470435.0,0,205.03
61,5.08,3,PRE,1,0,199.18,104.02,1.0,20718521.0,1666667.0,1666667.0,2222222.0,15162965.0,3335852.0,11827113.0,8870335.0,0.0,1244419471.0,0,
62,5.17,0,POST,62,50,174.7,103.84,0.979331,17765403.0,1666667.0,1666667.0,2222222.0,12209847.0,2686166.0,9523681.0,7142761.0,7142761.0,922446811.0,0,174.7
62,5.17,1,POST,38,26,192.38,103.84,0.989198,19761085.0,1666667.0,1666667.0,2222222.0,14205529.0,3125216.0,11080313.0,8310235.0,8310235.0,1170322286.0,0,192.38
62,5.17,2,POST,14,2,205.03,103.84,0.999165,21272391.0,1666667.0,1666667.0,2222222.0,15716836.0,3457704.0,12259132.0,9194349.0,9194349.0,1395301919.0,0,205.03
62,5.17,3,PRE,2,0,195.52,103.84,1.0,20302334.0,1666667.0,1666667.0,2222222.0,14746779.0,3244291.0,11502487.0,8626866.0,0.0,1222319700.0,0,
63,5.25,0,POST,63,51,174.7,104.29,0.978922,17835935.0,1666667.0,1666667.0,2222222.0,12280379.0,2701683.0,9578696.0,7184022.0,7184022.0,924152249.0,0,174.7
63,5.25,1,POST,39,27,192.38,104.29,0.988785,19839540.0,1666667.0,1666667.0,2222222.0,14283984.0,3142477.0,11141508.0,8356131.0,8356131.0,1172847848.0,0,192.38
63,5.25,2,POST,15,3,205.03,104.29,0.998748,21356846.0,1666667.0,1666667.0,2222222.0,15801291.0,3476284.0,12325007.0,9243755.0,9243755.0,1398722485.0,0,205.03
63,5.25,3,PRE,3,0,192.58,104.29,1.0,20084694.0,1666667.0,1666667.0,2222222.0,14529139.0,3196411.0,11332728.0,8499546.0,0.0,1215181845.0,0,
64,5.33,0,POST,64,52,174.7,105.49,0.978513,18032485.0,1666667.0,1666667.0,2222222.0,12476929.0,2744924.0,9732005.0,7299003.0,7299003.0,935251761.0,0,174.7
64,5.33,1,POST,40,28,192.38,105.49,0.988372,20058169.0,1666667.0,1666667.0,2222222.0,14502614.0,3190575.0,11312039.0,8484029.0,8484029.0,1186789940.0,0,192.38
64,5.33,2,POST,16,4,205.03,105.49,0.998331,21592196.0,1666667.0,1666667.0,2222222.0,16036641.0,3528061.0,12508580.0,9381435.0,9381435.0,1415406375.0,0,205.03
64,5.33,3,PRE,4,0,190.11,105.49,1.0,20054232.0,1666667.0,1666667.0,2222222.0,14498677.0,3189709.0,11308968.0,8481726.0,0.0,1222673139.0,0,
65,5.42,0,POST,65,53,174.7,106.34,0.978105,18170708.0,1666667.0,1666667.0,2222222.0,12615152.0,2775334.0,9839819.0,7379864.0,7379864.0,941869450.0,0,174.7
65,5.42,1,POST,41,29,192.38,106.34,0.987959,20211920.0,1666667.0,1666667.0,2222222.0,14656365.0,3224400.0,11431964.0,8573973.0,8573973.0,1195308530.0,0,192.38
65,5.42,2,POST,17,5,205.03,106.34,0.997914,21757706.0,1666667.0,1666667.0,2222222.0,16202150.0,3564473.0,12637677.0,9478258.0,9478258.0,1425810921.0,0,205.03
65,5.42,3,PRE,5,0,190.32,106.34,1.0,20238974.0,1666667.0,1666667.0,2222222.0,14683419.0,3230352.0,11453066.0,8589800.0,0.0,1247687092.0,0,
66,5.5,0,POST,66,54,174.7,106.74,0.977696,18231550.0,1666667.0,1666667.0,2222222.0,12675995.0,2788719.0,9887276.0,7415457.0,7415457.0,942639852.0,0,174.7
66,5.5,1,POST,42,30,192.38,106.74,0.987547,20279597.0,1666667.0,1666667.0,2222222.0,14724041.0,3239289.0,11484752.0,8613564.0,8613564.0,1196734473.0,0,192.38
66,5.5,2,POST,18,6,205.03,106.74,0.997497,21830559.0,1666667.0,1666667.0,2222222.0,16275003.0,3580501.0,12694502.0,9520877.0,9520877.0,1427988156.0,0,205.03
66,5.5,3,PRE,6,0,190.07,106.74,1.0,20288251.0,1666667.0,1666667.0,2222222.0,14732696.0,3241193.0,11491503.0,8618627.0,0.0,1260708290.0,0,
67,5.58,0,POST,67,55,174.7,107.73,0.977288,18392265.0,1666667.0,1666667.0,2222222.0,12836709.0,2824076.0,10012633.0,7509475.0,7509475.0,950760304.0,0,174.7
67,5.58,1,POST,43,31,192.38,107.73,0.987134,20458366.0,1666667.0,1666667.0,2222222.0,14902810.0,3278618.0,11624192.0,8718144.0,8718144.0,1207109557.0,0,192.38
67,5.58,2,POST,19,7,205.03,107.73,0.99708,22022999.0,1666667.0,1666667.0,2222222.0,16467444.0,3622838.0,12844606.0,9633455.0,9633455.0,1440577454.0,0,205.03
67,5.58,3,PRE,7,0,192.64,107.73,1.0,20752810.0,1666667.0,1666667.0,2222222.0,15197255.0,3343396.0,11853859.0,8890394.0,0.0,1309013158.0,0,
68,5.67,0,POST,68,56,174.7,107.78,0.97688,18393569.0,1666667.0,1666667.0,2222222.0,12838014.0,2824363.0,10013651.0,7510238.0,7510238.0,947014527.0,0,174.7
68,5.67,1,POST,44,32,192.38,107.78,0.986722,20459817.0,1666667.0,1666667.0,2222222.0,14904261.0,3278937.0,11625324.0,8718993.0,8718993.0,1203060177.0,0,192.38
68,5.67,2,POST,20,8,205.03,107.78,0.996664,22024561.0,1666667.0,1666667.0,2222222.0,16469006.0,3623181.0,12845824.0,9634368.0,9634368.0,1436406200.0,0,205.03
68,5.67,3,PRE,8,0,196.58,107.78,1.0,21187104.0,1666667.0,1666667.0,2222222.0,15631549.0,3438941.0,12192608.0,9144456.0,0.0,1354721008.0,0,
69,5.75,0,POST,69,57,174.7,107.36,0.976472,18313658.0,1666667.0,1666667.0,2222222.0,12758102.0,2806782.0,9951320.0,7463490.0,7463490.0,937290285.0,0,174.7
69,5.75,1,POST,45,33,192.38,107.36,0.98631,20370928.0,1666667.0,1666667.0,2222222.0,14815373.0,3259382.0,11555991.0,8666993.0,8666993.0,1191731478.0,0,192.38
69,5.75,2,POST,21,9,205.03,107.36,0.996248,21928875.0,1666667.0,1666667.0,2222222.0,16373319.0,3602130.0,12771189.0,9578392.0,9578392.0,1423765938.0,0,205.03
69,5.75,3,PRE,9,0,202.53,107.36,1.0,21742494.0,1666667.0,1666667.0,2222222.0,16186938.0,3561126.0,12625812.0,9469359.0,0.0,1411008249.0,0,
70,5.83,0,POST,70,58,174.7,106.18,0.976064,18105387.0,1666667.0,1666667.0,2222222.0,12549832.0,2760963.0,9788869.0,7341651.0,7341651.0,918211634.0,0,174.7
70,5.83,1,POST,46,34,192.38,106.18,0.985898,20139261.0,1666667.0,1666667.0,2222222.0,14583706.0,3208415.0,11375291.0,8531468.0,8531468.0,1168996220.0,0,192.38
70,5.83,2,POST,22,10,205.03,106.18,0.995832,21679490.0,1666667.0,1666667.0,2222222.0,16123935.0,3547266.0,12576669.0,9432502.0,9432502.0,1397839550.0,0,205.03
70,5.83,3,PRE,10,0,208.93,106.18,1.0,22184189.0,1666667.0,1666667.0,2222222.0,16628633.0,3658299.0,12970334.0,9727750.0,0.0,1457498518.0,0,
71,5.92,0,POST,71,59,174.7,105.29,0.975656,17945694.0,1666667.0,1666667.0,2222222.0,12390138.0,2725830.0,9664308.0,7248231.0,7248231.0,902787165.0,0,174.7
71,5.92,1,POST,47,35,192.38,105.29,0.985486,19961629.0,1666667.0,1666667.0,2222222.0,14406073.0,3169336.0,11236737.0,8427553.0,8427553.0,1150695880.0,0,192.38
71,5.92,2,POST,23,11,205.03,105.29,0.995416,21488273.0,1666667.0,1666667.0,2222222.0,15932717.0,3505198.0,12427519.0,9320639.0,9320639.0,1377060194.0,0,205.03
71,5.92,3,PRE,11,0,214.86,105.29,1.0,22621529.0,1666667.0,1666667.0,2222222.0,17065973.0,3754514.0,13311459.0,9983594.0,0.0,1503687613.0,0,
72,6.0,0,POST,72,60,174.7,104.87,0.975249,17867656.0,1666667.0,1666667.0,2222222.0,12312100.0,2708662.0,9603438.0,7202579.0,7202579.0,893373441.0,0,174.7
72,6.0,1,POST,48,36,192.38,104.87,0.985075,19874825.0,1666667.0,1666667.0,2222222.0,14319269.0,3150239.0,11169030.0,8376772.0,8376772.0,1139713694.0,0,192.38
72,6.0,2,POST,24,12,205.03,104.87,0.995,21394830.0,1666667.0,1666667.0,2222222.0,15839274.0,3484640.0,12354634.0,9265975.0,9265975.0,1364795066.0,0,205.03
72,6.0,3,POST,12,0,220.83,104.87,1.0,23159323.0,1666667.0,1666667.0,2222222.0,17603767.0,3872829.0,13730938.0,10298204.0,10298204.0,1571866544.0,0,220.83
73,6.08,0,POST,73,61,174.7,103.73,0.974841,17665546.0,1666667.0,1666667.0,2222222.0,12109990.0,2664198.0,9445792.0,7084344.0,7084344.0,875031182.0,0,174.7
73,6.08,1,POST,49,37,192.38,103.73,0.984663,19650011.0,1666667.0,1666667.0,2222222.0,14094455.0,3100780.0,10993675.0,8245256.0,8245256.0,1117823727.0,0,192.38
73,6.08,2,POST,25,13,205.03,103.73,0.994584,21152822.0,1666667.0,1666667.0,2222222.0,15597266.0,3431399.0,12165868.0,9124401.0,9124401.0,1339806151.0,0,205.03
73,6.08,3,POST,13,1,220.83,103.73,0.999582,22897356.0,1666667.0,1666667.0,2222222.0,17341800.0,3815196.0,13526604.0,10144953.0,10144953.0,1544024770.0,0,220.83
73,6.08,4,PRE,1,0,224.47,103.73,1.0,23284261.0,1666667.0,1666667.0,2222222.0,17728705.0,3900315.0,13828390.0,10371293.0,0.0,1454988921.0,0,
74,6.17,0,POST,74,62,174.7,103.67,0.974434,17647104.0,1666667.0,1666667.0,2222222.0,12091548.0,2660141.0,9431408.0,7073556.0,7073556.0,870016567.0,0,174.7
74,6.17,1,POST,50,38,192.38,103.67,0.984252,19629497.0,1666667.0,1666667.0,2222222.0,14073941.0,3096267.0,10977674.0,8233256.0,8233256.0,1112194993.0,0,192.38
74,6.17,2,POST,26,14,205.03,103.67,0.994169,21130739.0,1666667.0,1666667.0,2222222.0,15575184.0,3426540.0,12148643.0,9111482.0,9111482.0,1333767449.0,0,205.03
74,6.17,3,POST,14,2,220.83,103.67,0.999165,22873452.0,1666667.0,1666667.0,2222222.0,17317896.0,3809937.0,13507959.0,10130969.0,10130969.0,1537440150.0,0,220.83
